3-gram,frequency
ogg,1.1840958715477349e-05
joe,1.1836960376309924e-05
enm,1.182422231306179e-05
oev,1.1779645764329909e-05
usk,1.1774498301818502e-05
nwh,1.1750141271801565e-05
hob,1.1736351315056887e-05
nja,1.1735144044451202e-05
lch,1.170818468616461e-05
uph,1.1689544675853629e-05
ndn,1.1681666198509782e-05
esd,1.1672099544108953e-05
rby,1.1667354822877374e-05
nka,1.1660290883814267e-05
elg,1.165740163217129e-05
ubc,1.1641508841667323e-05
edm,1.1619451011572148e-05
ryb,1.1605424176228565e-05
xty,1.15975566610734e-05
zle,1.159460973878562e-05
lfu,1.1569731289880953e-05
anw,1.1559103686262495e-05
dac,1.1544709379289627e-05
pam,1.1526346760013982e-05
mmy,1.1522484733279729e-05
jar,1.1521853692505183e-05
lca,1.1513246944539351e-05
yag,1.1504431438371669e-05
dew,1.1501667536973183e-05
lpf,1.1487286575273491e-05
gab,1.1476950661197348e-05
ywa,1.1444977769748025e-05
mle,1.1438288928184591e-05
cay,1.1402585079648297e-05
lka,1.1398119655919652e-05
ebl,1.139059721139951e-05
ndb,1.1335517932676764e-05
cdo,1.1300286411487582e-05
ssn,1.1267421293202949e-05
dup,1.122835443582587e-05
orf,1.122606619809279e-05
hua,1.1178160956936866e-05
hud,1.114008689256083e-05
vib,1.1137659482693182e-05
ndh,1.113359394054297e-05
tav,1.112230812898671e-05
ouv,1.1083369958172416e-05
ubd,1.1046020828100069e-05
teu,1.1035099628471702e-05
utw,1.097762677968115e-05
peu,1.0966685562143016e-05
dba,1.095420010585146e-05
nwe,1.0952584851180057e-05
ghs,1.0931496459857863e-05
kra,1.0913321151023606e-05
dfu,1.0912429877422094e-05
tsc,1.0899583145520941e-05
cun,1.0866586957589028e-05
ghw,1.0854951785845652e-05
noe,1.0854704898291863e-05
lfr,1.0833468755730917e-05
wiv,1.0823398317267629e-05
anh,1.081800063088414e-05
rtf,1.0797556148992771e-05
yph,1.0788379843832392e-05
mso,1.0780546645093967e-05
amy,1.0769430509153826e-05
aeo,1.0743167488156972e-05
nae,1.0734581234717805e-05
chs,1.0719662172538913e-05
awr,1.0701047899540489e-05
bum,1.0691047523761383e-05
dfa,1.066526254951443e-05
lpt,1.065996209297838e-05
xth,1.0630441395475463e-05
kim,1.0597932310014536e-05
bba,1.0593991641491915e-05
ndp,1.058344696921392e-05
tba,1.0574031402370137e-05
naz,1.056403960569522e-05
nid,1.0562880473396354e-05
luo,1.0560260986918328e-05
rya,1.0554357133387883e-05
udo,1.0549791620110406e-05
sre,1.0539280787632252e-05
cko,1.0522878493663037e-05
shn,1.0521391448937519e-05
eef,1.0409873103478594e-05
hul,1.0400969423184558e-05
eup,1.0358291716179107e-05
bau,1.0356035888395173e-05
esl,1.0352771062635624e-05
xia,1.0332047283241321e-05
nyi,1.0294344503429764e-05
oka,1.028526066194783e-05
eoc,1.0277010900039502e-05
npo,1.025080078351846e-05
uye,1.024983563429757e-05
pak,1.0238930639643776e-05
fei,1.0231984424954774e-05
tad,1.0226663473892056e-05
pst,1.022174955366126e-05
xiv,1.0204669033844475e-05
miu,1.0174336181145314e-05
dlo,1.0160006217453838e-05
tth,1.0140258072852206e-05
rpi,1.0134640189461286e-05
ldw,1.0131004555754156e-05
rtg,1.0127654892186548e-05
ecy,1.0101748857247197e-05
wad,1.0100274204561058e-05
pav,1.0080935950492742e-05
ryd,1.0070013797630576e-05
tze,1.006362713118124e-05
lsh,1.0046150066104317e-05
ckh,1.0045387955682488e-05
ciz,1.0033811884434614e-05
cib,1.0031932107384152e-05
wim,1.0027324651819544e-05
rwh,1.0021826399270324e-05
ilb,1.0011431384698678e-05
fox,1.001029227030958e-05
obu,1.0002455735252863e-05
ptl,9.975926285409352e-06
ekl,9.964400735552794e-06
rsy,9.93327955850235e-06
wig,9.805618675284275e-06
rwe,9.79794276012259e-06
oen,9.773214445541173e-06
bdo,9.772911317193279e-06
dla,9.766323995029376e-06
nah,9.756650101826226e-06
rdy,9.74768684441979e-06
upy,9.715868853462709e-06
sby,9.703393406126037e-06
bsu,9.684515563982352e-06
uum,9.682133909337029e-06
asl,9.66669056856901e-06
kfa,9.630073998670741e-06
yco,9.624274524241223e-06
xur,9.61884347467479e-06
odl,9.592784445710794e-06
onz,9.569583688291327e-06
jai,9.557039131504269e-06
ebs,9.54307092003929e-06
cuo,9.540941872350543e-06
ejo,9.534740133258096e-06
kho,9.530592136384322e-06
ogl,9.509811639579013e-06
rnt,9.500382250845155e-06
oer,9.478733358049499e-06
sut,9.458966148771899e-06
akf,9.45390352406855e-06
roz,9.452692917144571e-06
luk,9.452337837554664e-06
anv,9.447743250646335e-06
ueb,9.4375808251215e-06
npl,9.434985169488434e-06
tiu,9.4283568582712e-06
ayn,9.410301180278643e-06
cig,9.40643963016129e-06
hyr,9.402256363636975e-06
anf,9.398623113014339e-06
htn,9.391546305294954e-06
ebb,9.3815750031467e-06
lbu,9.381067882765947e-06
xag,9.335156330099395e-06
byt,9.322737123556829e-06
otw,9.304641409744739e-06
dqu,9.301522905373245e-06
hla,9.280479316039576e-06
dja,9.256817670078578e-06
rfl,9.247291528114183e-06
pne,9.22765681833456e-06
omn,9.21789379777126e-06
gow,9.182054113418693e-06
hiz,9.182028852723036e-06
lgr,9.173123265961403e-06
gga,9.170347925757336e-06
wie,9.16823698951076e-06
shl,9.162634834477514e-06
aja,9.122782512450545e-06
kma,9.107753828384835e-06
toy,9.096534743194465e-06
kri,9.09204501200396e-06
irk,9.089561837959105e-06
fad,9.055498981406774e-06
xxx,9.032054196134913e-06
sgr,9.022009018367283e-06
oed,8.99857185896581e-06
unj,8.995144506843633e-06
eyn,8.991467407466272e-06
ofa,8.987491945910009e-06
eod,8.981952704307455e-06
adq,8.967308173462503e-06
azz,8.963523835282823e-06
jua,8.963274088027638e-06
rwo,8.959740450336938e-06
bdu,8.957855430500585e-06
anq,8.94412362101761e-06
ifa,8.937798438148269e-06
pue,8.936064505868965e-06
rct,8.934933017350254e-06
rbl,8.917200962232257e-06
oyd,8.898663901171502e-06
dbo,8.893411582942271e-06
oam,8.872290305054033e-06
loq,8.867474567904473e-06
okl,8.853725600213126e-06
adf,8.851046536622699e-06
cic,8.841836868279374e-06
boh,8.814428060256833e-06
edb,8.799527586137008e-06
pda,8.779227995782998e-06
nlo,8.77314016812946e-06
wto,8.772548686557549e-06
ipr,8.759924058131424e-06
yre,8.743880656687308e-06
olc,8.734136700799975e-06
eea,8.722063518126232e-06
arw,8.712861475653294e-06
gut,8.701815879014234e-06
bam,8.692444637542079e-06
rdw,8.688007810827386e-06
agl,8.68155966079805e-06
rtz,8.672717940700912e-06
uak,8.670297203469852e-06
soe,8.654099854767295e-06
uxu,8.641070578593746e-06
psa,8.624465722442367e-06
kru,8.619895442995897e-06
jug,8.570561304376159e-06
pom,8.562280562369383e-06
sax,8.542679215772707e-06
adn,8.542405161055665e-06
rdn,8.523070243305643e-06
upd,8.519173900154648e-06
xxv,8.505783348371503e-06
izz,8.50425150165746e-06
ilg,8.489607447429408e-06
phu,8.487579442523294e-06
feu,8.480372995007324e-06
hef,8.467339905898584e-06
gog,8.462403108056625e-06
ryn,8.454231987936666e-06
ccr,8.452328856658144e-06
chb,8.451164481573387e-06
cly,8.449008266721387e-06
auf,8.448271416995217e-06
hms,8.447972578199416e-06
nsk,8.441151713754904e-06
lyp,8.433854709028085e-06
yda,8.421463622882572e-06
chw,8.410733070013886e-06
wep,8.402550034471447e-06
nix,8.388677623003207e-06
jet,8.349958219345648e-06
iho,8.346694346819896e-06
nbo,8.338823018729537e-06
azy,8.320845029291551e-06
heu,8.318797959709469e-06
gfu,8.302938055771546e-06
vau,8.28004805257036e-06
zie,8.275401037803118e-06
jok,8.238462274880986e-06
joa,8.234066913836523e-06
cae,8.218981035742908e-06
mei,8.2015549686742e-06
utm,8.19759046930662e-06
mcg,8.184457290649046e-06
lih,8.175746640199187e-06
meb,8.174413542732114e-06
hao,8.172399836332975e-06
ywo,8.153515321552702e-06
lof,8.112929962734757e-06
wam,8.107044697263383e-06
bdi,8.081587158826182e-06
lfo,8.074009426745735e-06
elh,8.052864318012535e-06
odn,8.052088385700631e-06
dye,8.048932705210998e-06
jui,8.048481349007451e-06
eun,8.040188214961297e-06
ubr,8.030603449118299e-06
ftl,8.016330202837828e-06
otc,8.016315904330851e-06
ebi,7.998289776586045e-06
myo,7.99618408312536e-06
sru,7.995602610508332e-06
fax,7.993384912076335e-06
hub,7.986024517301922e-06
dov,7.984980726292664e-06
ugo,7.969327674088996e-06
nox,7.964029124020543e-06
eos,7.950476045874768e-06
udl,7.908681033366644e-06
psu,7.906058210570323e-06
uyi,7.878544070213056e-06
utb,7.865014346295343e-06
tni,7.861384908607903e-06
inw,7.842739178894131e-06
naw,7.835262966213212e-06
rkm,7.81316176398021e-06
euv,7.797768944603507e-06
pki,7.792439414436604e-06
raq,7.768815421210644e-06
aml,7.766556733725315e-06
xpi,7.760104770760786e-06
ymn,7.75238167052608e-06
kic,7.739860944583983e-06
mrs,7.733827927873854e-06
onp,7.731154107069319e-06
nsv,7.721017418857041e-06
guo,7.717656316483852e-06
acm,7.713176117631332e-06
ehr,7.706151737770859e-06
ybr,7.699011063386981e-06
urh,7.69362576904287e-06
uru,7.692764522306008e-06
tsm,7.692718767083685e-06
hmo,7.669447470363135e-06
eoi,7.663128006896586e-06
giu,7.6603636288812e-06
dah,7.657977208066885e-06
pbe,7.657580662806747e-06
pyi,7.64036954995958e-06
caf,7.6159743905907065e-06
fuc,7.608587781886838e-06
nya,7.601725928388994e-06
rxi,7.600886129412596e-06
sve,7.5936405993108924e-06
bha,7.59355242518454e-06
arq,7.5912065168066555e-06
olp,7.583251780758936e-06
rsc,7.578400297341935e-06
oel,7.551732151980757e-06
azo,7.5325583307426666e-06
stp,7.5142738766384925e-06
shy,7.509867553405349e-06
ryp,7.492655010707484e-06
tpo,7.491340024682579e-06
eev,7.491191320210028e-06
juv,7.477077263973891e-06
ewt,7.473638949663031e-06
zoo,7.4728167855119036e-06
tbo,7.45977845361727e-06
gac,7.45401663192279e-06
ixo,7.4419868213868726e-06
moh,7.441346724891241e-06
dda,7.43529750320654e-06
apu,7.435066344010426e-06
lce,7.4234745444048785e-06
cze,7.408158460348948e-06
cak,7.40667189224033e-06
yab,7.378613455384172e-06
wnw,7.376450091278684e-06
owh,7.375852890303981e-06
zec,7.368457225879028e-06
hto,7.358727568498671e-06
cys,7.342641748150525e-06
vre,7.337928960251193e-06
viz,7.3360096239980975e-06
sbo,7.33280961813684e-06
kyo,7.327662632242333e-06
ofs,7.313166329253034e-06
sow,7.3118889959631665e-06
kul,7.3114085661287684e-06
aru,7.29328187221823e-06
eya,7.2883746246240225e-06
rpu,7.275891074800064e-06
ibs,7.275540284762249e-06
oec,7.272492796308737e-06
meg,7.264763023437441e-06
nwo,7.256000898362469e-06
ngn,7.2452007594265e-06
wpo,7.235558322938698e-06
cua,7.2210748886056774e-06
aem,7.216486021100138e-06
phl,7.213054856042766e-06
etz,7.203358561845354e-06
neb,7.202497791725391e-06
puz,7.199411220686144e-06
xca,7.166261562112686e-06
ewp,7.163074424907707e-06
thc,7.160906771250126e-06
bev,7.160069831975123e-06
wli,7.150530821354448e-06
lae,7.1498411567013e-06
hof,7.1206378860532534e-06
mik,7.117341126961457e-06
nez,7.1134791002272045e-06
idy,7.111495420692717e-06
pud,7.11059461475322e-06
ilf,7.1048122985320736e-06
pog,7.104394305511472e-06
otu,7.103182268736795e-06
euc,7.067614732633673e-06
aar,7.064755507855347e-06
adw,7.057097227518932e-06
tlo,7.054658855462603e-06
mim,7.049758280504984e-06
aiv,7.049192059628729e-06
nkr,7.047709781072204e-06
afo,7.0417106041619194e-06
nay,7.039460495780776e-06
odw,7.035931147642168e-06
gnt,7.012721334501616e-06
gom,7.0125268748067405e-06
heg,7.006190729748718e-06
dod,6.991469463582996e-06
iad,6.988056886584692e-06
jaw,6.977972149614429e-06
dfo,6.964034441630997e-06
hda,6.9531570907573565e-06
ctm,6.948778887921266e-06
oky,6.942287842371002e-06
bub,6.9249856956960875e-06
oov,6.901699623851662e-06
mio,6.885984611451098e-06
sbe,6.852135279269609e-06
itf,6.82815668307064e-06
mpb,6.825843661258801e-06
rym,6.822906271309005e-06
peg,6.820554166911432e-06
gym,6.806516369379168e-06
dpo,6.79671569608083e-06
dni,6.794943634449588e-06
nyb,6.7813462309321885e-06
npa,6.775970468926063e-06
noy,6.759201656561358e-06
afa,6.7570425820079625e-06
sku,6.74111118553516e-06
hyb,6.734504322078389e-06
byr,6.7225760309420034e-06
ezi,6.718882726590069e-06
hbi,6.708398108041373e-06
lhi,6.703850229589165e-06
pik,6.69599415323958e-06
iox,6.693933261767421e-06
iov,6.687400273930028e-06
saa,6.679595672205557e-06
cmi,6.677288846413408e-06
djo,6.664848192110377e-06
jav,6.661850748431281e-06
uys,6.634805599102832e-06
uac,6.613987449562488e-06
bug,6.6139035649882275e-06
nkf,6.594367991523642e-06
pht,6.593397599516862e-06
dwo,6.591553092116941e-06
ckb,6.582902018779483e-06
tah,6.57475758920588e-06
nra,6.571084302763713e-06
yss,6.565626562650924e-06
eeb,6.5574073042241464e-06
irw,6.544833673806237e-06
oza,6.52709589928545e-06
agh,6.526242278418975e-06
btf,6.52557453814319e-06
aac,6.5180740180004115e-06
ako,6.514877348457448e-06
tov,6.51419340320709e-06
jas,6.48735844193119e-06
btr,6.483113215209978e-06
wip,6.479224974546268e-06
rkl,6.472224902147655e-06
wma,6.47044283156153e-06
kad,6.462646332324346e-06
lyr,6.454213072909825e-06
zio,6.443951511069957e-06
ecd,6.408826275449297e-06
rhi,6.400882501590259e-06
oyc,6.3884733040025755e-06
foe,6.36589453163657e-06
utd,6.363319370530169e-06
mra,6.352341453490796e-06
ulb,6.33777747090181e-06
deh,6.336221316725908e-06
aos,6.33446498345234e-06
uso,6.3181298924659115e-06
pod,6.288074907418987e-06
isy,6.280169262911885e-06
eah,6.275119983481715e-06
bco,6.268463551867428e-06
ahi,6.250985056939807e-06
enw,6.24907858934299e-06
ozo,6.248828365470908e-06
odr,6.24131592990565e-06
lpa,6.230011053673422e-06
stn,6.227200920435714e-06
kip,6.218402095859503e-06
adt,6.185702840255793e-06
atn,6.173170675508116e-06
wax,6.16905890151868e-06
fum,6.1608334470722115e-06
wab,6.160753375433146e-06
ewr,6.148533871371345e-06
nib,6.148135419643611e-06
fma,6.138712226929443e-06
sni,6.132375605254521e-06
iwa,6.127956889981998e-06
ika,6.122018243417913e-06
yen,6.1178521351019675e-06
tdo,6.109174371218155e-06
enq,6.103045077894388e-06
olb,6.082872267635565e-06
lsa,6.063825703109563e-06
kup,6.0603635579537424e-06
ceo,6.042612914776677e-06
cuu,6.034637207585392e-06
idw,6.033054362863134e-06
teh,6.031071636562445e-06
eyi,6.030138420673802e-06
eug,6.027565166034998e-06
ayt,6.0262535163283885e-06
myc,6.003120438508608e-06
yso,6.0008336306262255e-06
nzi,5.987262441038282e-06
yot,5.9762768981285225e-06
owm,5.97314552510075e-06
bew,5.970978824676968e-06
htm,5.9556822819139045e-06
lpl,5.95409753072405e-06
mao,5.950044857230116e-06
opk,5.948736067224901e-06
omr,5.947848606558582e-06
duo,5.94762221353146e-06
jin,5.940121216771783e-06
axp,5.9208673238946265e-06
uha,5.902054778266133e-06
xal,5.898026888850958e-06
cec,5.8911140373448985e-06
mop,5.874158867772605e-06
iow,5.862806806467357e-06
kas,5.838740512758934e-06
byl,5.837347838179459e-06
omu,5.816716999080502e-06
vak,5.815412975244279e-06
uvi,5.787396957292151e-06
jah,5.786066719526471e-06
bto,5.772591806552167e-06
noa,5.7643487172804285e-06
psh,5.754029484795756e-06
geb,5.752700676880775e-06
iji,5.7526482490218625e-06
tbr,5.741723236458301e-06
kto,5.735383278465085e-06
vik,5.728867925452963e-06
ygo,5.728748294611262e-06
mye,5.722767229143148e-06
kia,5.703608183028933e-06
ghn,5.700576422933094e-06
kfu,5.6998100229591735e-06
ilh,5.69082770087677e-06
izu,5.690407324771671e-06
paw,5.684608326959053e-06
lho,5.674678967097929e-06
huc,5.669830819999223e-06
seo,5.655533266256892e-06
aub,5.64918568239329e-06
xtb,5.626716531914101e-06
kam,5.625593622499576e-06
nih,5.62068494505467e-06
mug,5.599041771661803e-06
ydn,5.5870091014244905e-06
lyw,5.57644917740572e-06
vom,5.5716558412504225e-06
ruf,5.566578441423199e-06
zet,5.552332362305983e-06
uxi,5.550622737488537e-06
hue,5.540352596544482e-06
kdo,5.537130666305861e-06
kei,5.535341923083147e-06
vex,5.524756261751819e-06
osq,5.518908172398583e-06
nyl,5.509250960786905e-06
bye,5.5076223608423245e-06
otb,5.500782908338742e-06
mey,5.499154308394161e-06
foi,5.498919812879752e-06
wbo,5.496310811973508e-06
tca,5.494239911546465e-06
lfe,5.486371919774401e-06
nba,5.481503278149029e-06
yps,5.467780524387139e-06
unq,5.456685359590561e-06
pef,5.456623876010564e-06
nmi,5.446895648480905e-06
ehy,5.443201867512072e-06
gig,5.440314522336692e-06
xcr,5.429210778435929e-06
ibn,5.424297811438931e-06
ahr,5.4230571776503026e-06
kme,5.4182004514474105e-06
irn,5.417620408681079e-06
aii,5.392017978706521e-06
ypr,5.387510136073847e-06
fse,5.38219538103082e-06
ugi,5.377096056826233e-06
mck,5.365295022401934e-06
eux,5.347738838919744e-06
oap,5.342863524657783e-06
piu,5.329695076349667e-06
iae,5.328401538085227e-06
yho,5.307934655199595e-06
yam,5.296644554091244e-06
wls,5.295259028765257e-06
hah,5.293899240751827e-06
kbo,5.293082319386591e-06
eue,5.290095361279278e-06
rdu,5.2877127534001555e-06
irv,5.284000384372253e-06
myr,5.275113862286589e-06
lda,5.270782844523519e-06
bma,5.2695374445658985e-06
ewc,5.2639572139100145e-06
ucu,5.2574757006977345e-06
ogm,5.252051323767891e-06
lix,5.247400019448556e-06
ndt,5.245495934936235e-06
aue,5.245445890161818e-06
moa,5.240649694305125e-06
euk,5.236200952167952e-06
syd,5.233293589082806e-06
cch,5.219431186569449e-06
rez,5.212216159949294e-06
yos,5.1969582231550665e-06
akd,5.172148407083886e-06
ihi,5.1705522170884504e-06
tgo,5.1699311852687875e-06
iap,5.163606002399447e-06
kem,5.1574943439009505e-06
sde,5.151406516247414e-06
lir,5.147690334284317e-06
leh,5.144115230923386e-06
gsi,5.144015141374553e-06
nmo,5.137922070935125e-06
kai,5.135764426232427e-06
cgr,5.121907266504961e-06
ltd,5.111490327555952e-06
taw,5.109517133593247e-06
yog,5.0841520588344925e-06
ivy,5.080993518643465e-06
pew,5.079436887850664e-06
thh,5.062921159059437e-06
lyo,5.053517031021236e-06
yru,5.036045208730205e-06
fay,5.025616830975615e-06
yat,5.020922631135352e-06
cey,5.018199242173298e-06
rex,5.014624615429266e-06
ugm,5.010138697173955e-06
dsw,5.006827162958283e-06
hqu,5.005200469481299e-06
boe,5.001290781057127e-06
klo,4.9984968527939906e-06
pox,4.9953707225521096e-06
dsm,4.994804978292754e-06
mth,4.991003005287801e-06
oyo,4.975774618741325e-06
xen,4.96851145381435e-06
hok,4.962589012224837e-06
ucy,4.9563348452734785e-06
xto,4.953505647359802e-06
pma,4.949387200733778e-06
bue,4.948300037586693e-06
enk,4.947210014738212e-06
kur,4.9375089543718075e-06
sri,4.918253155027055e-06
lft,4.917005371984938e-06
wsh,4.914571766097601e-06
thq,4.9082642180535305e-06
dak,4.908081673781136e-06
rmt,4.899307633283684e-06
sos,4.89531406028525e-06
feg,4.893357547914017e-06
tof,4.89266121062428e-06
nof,4.887692956066974e-06
xix,4.8736837555486614e-06
toa,4.862304527080159e-06
ikh,4.854065250743614e-06
nys,4.839352563682076e-06
tsb,4.836013385686251e-06
zza,4.823051312495491e-06
uez,4.822030399097395e-06
tsh,4.821427002103002e-06
bog,4.816196608251134e-06
tfi,4.81128745418933e-06
cox,4.8100268024909345e-06
evy,4.795738304469689e-06
kot,4.795685399993877e-06
jab,4.792748963277879e-06
lpo,4.789970763372417e-06
wok,4.788722503713401e-06
aiw,4.784865243148141e-06
ynn,4.77946279059566e-06
uod,4.775169425567628e-06
acs,4.766657047747839e-06
ctn,4.7566104401295114e-06
fow,4.752755086031848e-06
hco,4.738035726333721e-06
tmi,4.737943262655275e-06
nbr,4.736888986074236e-06
zig,4.727602105793239e-06
dug,4.727474372464253e-06
neh,4.724166174566876e-06
kst,4.72333686116226e-06
awb,4.723160512909555e-06
uvr,4.722455119898732e-06
ptc,4.709612200932773e-06
utf,4.70364209765334e-06
naf,4.701487789268937e-06
rkp,4.6971968073254e-06
ioa,4.695073002422546e-06
ntg,4.690671445358394e-06
yug,4.686195059441067e-06
nik,4.683742865494661e-06
nzo,4.675704244872682e-06
fog,4.675392060803703e-06
ecs,4.674823456842952e-06
sbi,4.67136274153783e-06
jay,4.652903369031647e-06
ewb,4.6436079096464645e-06
mcd,4.6397964043035284e-06
rdr,4.638838404336128e-06
ggy,4.632606638379031e-06
bys,4.6272208674180225e-06
fsp,4.622366047682727e-06
rsd,4.619420078628745e-06
edf,4.618853857752491e-06
afi,4.605762144765147e-06
kna,4.605186391550908e-06
ssw,4.601619867294162e-06
yfu,4.5926404049131535e-06
afl,4.590697714431997e-06
lbs,4.588917550313469e-06
hya,4.579656883961929e-06
kea,4.568176136093896e-06
zzi,4.564928945159617e-06
cyn,4.564334603886309e-06
iem,4.550547030226127e-06
biv,4.5499417267641374e-06
wso,4.526509333531657e-06
xor,4.52542884302116e-06
upu,4.525357827103179e-06
uay,4.520475363587731e-06
iaz,4.507937002820362e-06
xta,4.500403596111539e-06
sah,4.492027054108023e-06
akh,4.477183297399205e-06
cyp,4.473560055731454e-06
weg,4.464033437150158e-06
xot,4.461109392473539e-06
obr,4.459867805451112e-06
fgh,4.459580405460892e-06
afg,4.459580405460892e-06
wfo,4.4562588622903376e-06
ygi,4.453890552918191e-06
ctf,4.453472559897589e-06
hyg,4.448128254606811e-06
vos,4.441732055819489e-06
llf,4.4403379513893165e-06
tcy,4.432976126764207e-06
adg,4.427072273233763e-06
ylu,4.41834732427693e-06
rax,4.4160934029605925e-06
ltz,4.412103642897353e-06
